0,69,59,100,59,82,38,114,68,77,33,33,22,16,75
69,0,128,103,26,27,81,45,69,80,102,36,91,85,78
59,128,0,79,118,141,47,173,127,92,26,92,41,43,76
100,103,79,0,77,76,62,94,48,23,73,85,114,98,25
59,26,118,77,0,23,71,55,43,54,92,26,81,75,52
82,27,141,76,23,0,94,32,42,53,115,49,104,98,65
38,81,47,62,71,94,0,126,80,45,21,45,52,36,37
114,45,173,94,55,32,126,0,46,81,147,81,136,130,97
68,69,127,48,43,42,80,46,0,35,101,51,90,84,51
77,80,92,23,54,53,45,81,35,0,66,62,91,75,16
33,102,26,73,92,115,21,147,101,66,0,66,41,25,50
33,36,92,85,26,49,45,81,51,62,66,0,55,49,60
22,91,41,114,81,104,52,136,90,91,41,55,0,16,89
16,85,43,98,75,98,36,130,84,75,25,49,16,0,73
75,78,76,25,52,65,37,97,51,16,50,60,89,73,0
