0,6,71,62,86,103,87,69,40,77,48,9,6,48,63
6,0,71,68,86,109,87,75,34,77,54,9,8,54,63
71,71,0,89,81,130,90,96,67,38,79,80,77,117,134
62,68,89,0,82,41,83,51,102,73,14,71,60,50,67
86,86,81,82,0,59,9,31,94,43,94,95,92,132,149
103,109,130,41,59,0,60,34,143,92,55,112,101,73,90
87,87,90,83,9,60,0,32,103,52,95,96,93,133,150
69,75,96,51,31,34,32,0,109,58,63,78,67,101,118
40,34,67,102,94,143,103,109,0,73,88,31,42,88,71
77,77,38,73,43,92,52,58,73,0,85,86,83,123,140
48,54,79,14,94,55,95,63,88,85,0,57,46,38,55
9,9,80,71,95,112,96,78,31,86,57,0,11,57,54
6,8,77,60,92,101,93,67,42,83,46,11,0,46,57
48,54,117,50,132,73,133,101,88,123,38,57,46,0,17
63,63,134,67,149,90,150,118,71,140,55,54,57,17,0
