0,98,26,46,67,46,98,24,68,53,41,49,91,28,105
98,0,96,52,87,128,42,102,30,107,121,73,89,98,35
26,96,0,58,53,72,124,50,66,39,67,35,77,10,131
46,52,58,0,49,76,66,50,22,69,69,35,51,60,73
67,87,53,49,0,97,115,71,57,20,90,18,24,43,122
46,128,72,76,97,0,86,26,98,83,7,79,121,74,97
98,42,124,66,115,86,0,74,58,135,79,101,117,126,11
24,102,50,50,71,26,74,0,72,61,19,53,95,52,81
68,30,66,22,57,98,58,72,0,77,91,43,59,68,65
53,107,39,69,20,83,135,61,77,0,78,34,38,29,142
41,121,67,69,90,7,79,19,91,78,0,72,114,69,90
49,73,35,35,18,79,101,53,43,34,72,0,42,25,108
91,89,77,51,24,121,117,95,59,38,114,42,0,67,124
28,98,10,60,43,74,126,52,68,29,69,25,67,0,133
105,35,131,73,122,97,11,81,65,142,90,108,124,133,0
