0,45,82,150,111,51,130,19,106,96,104,117,60,144,30
45,0,123,105,118,16,85,60,147,137,59,72,67,99,53
82,123,0,102,63,107,82,63,28,38,104,85,56,96,70
150,105,102,0,65,99,32,141,94,84,46,33,90,24,120
111,118,63,65,0,102,33,102,35,25,99,80,51,41,81
51,16,107,99,102,0,79,44,131,121,53,66,51,93,37
130,85,82,32,33,79,0,121,62,52,66,47,70,14,100
19,60,63,141,102,44,121,0,87,77,95,108,51,135,21
106,147,28,94,35,131,62,87,0,10,128,109,80,70,94
96,137,38,84,25,121,52,77,10,0,118,99,70,60,84
104,59,104,46,99,53,66,95,128,118,0,19,48,58,74
117,72,85,33,80,66,47,108,109,99,19,0,57,39,87
60,67,56,90,51,51,70,51,80,70,48,57,0,84,30
144,99,96,24,41,93,14,135,70,60,58,39,84,0,114
30,53,70,120,81,37,100,21,94,84,74,87,30,114,0
