0,103,98,13,36,127,120,105,58,54,63,127,101,73,55
103,0,61,112,67,98,19,100,45,135,138,98,80,102,94
98,61,0,107,116,55,42,95,96,130,133,83,75,97,89
13,112,107,0,45,114,129,92,67,41,50,114,88,60,42
36,67,116,45,0,153,84,131,22,80,89,153,127,99,81
127,98,55,114,153,0,79,40,133,75,78,28,26,54,72
120,19,42,129,84,79,0,117,62,152,155,105,97,119,111
105,100,95,92,131,40,117,0,111,51,42,22,20,32,50
58,45,96,67,22,133,62,111,0,90,93,133,107,79,61
54,135,130,41,80,75,152,51,90,0,9,73,55,33,41
63,138,133,50,89,78,155,42,93,9,0,64,58,36,44
127,98,83,114,153,28,105,22,133,73,64,0,26,54,72
101,80,75,88,127,26,97,20,107,55,58,26,0,28,46
73,102,97,60,99,54,119,32,79,33,36,54,28,0,18
55,94,89,42,81,72,111,50,61,41,44,72,46,18,0
