0,22,68,79,67,124,88,111,67,26,98,130,101,117,117
22,0,82,79,59,116,66,103,75,18,90,122,93,109,109
68,82,0,11,97,64,148,85,7,86,42,98,43,51,49
79,79,11,0,94,61,145,82,12,89,39,95,40,48,38
67,59,97,94,0,57,51,44,90,77,55,63,54,50,64
124,116,64,61,57,0,84,21,57,134,26,34,23,13,31
88,66,148,145,51,84,0,63,141,82,106,58,105,97,115
111,103,85,82,44,21,63,0,78,121,43,19,42,34,52
67,75,7,12,90,57,141,78,0,79,35,91,36,50,50
26,18,86,89,77,134,82,121,79,0,108,140,111,127,127
98,90,42,39,55,26,106,43,35,108,0,56,3,19,19
130,122,98,95,63,34,58,19,91,140,56,0,55,47,65
101,93,43,40,54,23,105,42,36,111,3,55,0,16,16
117,109,51,48,50,13,97,34,50,127,19,47,16,0,18
117,109,49,38,64,31,115,52,50,127,19,65,16,18,0
