0,27,101,17,92,88,66,106,59,114,44,100,45,87,81
27,0,74,32,87,83,51,79,54,87,49,73,34,82,54
101,74,0,106,91,87,47,9,88,53,67,57,56,86,20
17,32,106,0,93,85,71,111,42,119,61,105,50,70,86
92,87,91,93,0,8,138,100,75,38,136,34,53,53,93
88,83,87,85,8,0,134,96,67,34,132,30,49,45,89
66,51,47,71,138,134,0,40,105,100,32,104,85,133,45
106,79,9,111,100,96,40,0,93,62,72,66,61,95,25
59,54,88,42,75,67,105,93,0,101,103,87,32,28,68
114,87,53,119,38,34,100,62,101,0,98,14,69,79,55
44,49,67,61,136,132,32,72,103,98,0,102,83,131,47
100,73,57,105,34,30,104,66,87,14,102,0,55,65,59
45,34,56,50,53,49,85,61,32,69,83,55,0,48,40
87,82,86,70,53,45,133,95,28,79,131,65,48,0,88
81,54,20,86,93,89,45,25,68,55,47,59,40,88,0
