0,42,54,62,52,102,6,89,41,51,86,85,70,20,79
42,0,96,104,94,76,36,131,13,25,60,127,112,46,53
54,96,0,40,28,96,60,35,95,91,80,65,16,64,73
62,104,40,0,12,56,68,29,103,99,48,25,34,72,59
52,94,28,12,0,68,58,37,93,89,52,37,22,62,49
102,76,96,56,68,0,106,85,69,65,16,57,90,122,25
6,36,60,68,58,106,0,95,43,55,90,91,76,16,83
89,131,35,29,37,85,95,0,130,126,75,54,19,99,86
41,13,95,103,93,69,43,130,0,12,55,126,111,59,44
51,25,91,99,89,65,55,126,12,0,51,122,107,71,40
86,60,80,48,52,16,90,75,55,51,0,71,74,106,11
85,127,65,25,37,57,91,54,126,122,71,0,59,95,82
70,112,16,34,22,90,76,19,111,107,74,59,0,80,67
20,46,64,72,62,122,16,99,59,71,106,95,80,0,99
79,53,73,59,49,25,83,86,44,40,11,82,67,99,0
