0,128,43,68,101,64,25,63,17,41,44,38,58,65,119
128,0,85,60,27,66,153,65,121,95,142,90,70,63,31
43,85,0,25,60,99,68,20,36,76,79,63,15,92,86
68,60,25,0,63,102,93,9,61,79,82,66,14,95,89
101,27,60,63,0,39,126,54,94,68,115,63,49,36,26
64,66,99,102,39,0,87,93,81,29,76,36,88,7,57
25,153,68,93,126,87,0,88,42,58,19,63,83,90,144
63,65,20,9,54,93,88,0,56,70,77,57,5,86,80
17,121,36,61,94,81,42,56,0,58,61,45,51,74,112
41,95,76,79,68,29,58,70,58,0,47,13,65,32,86
44,142,79,82,115,76,19,77,61,47,0,52,72,79,133
38,90,63,66,63,36,63,57,45,13,52,0,52,29,81
58,70,15,14,49,88,83,5,51,65,72,52,0,81,75
65,63,92,95,36,7,90,86,74,32,79,29,81,0,54
119,31,86,89,26,57,144,80,112,86,133,81,75,54,0
