0,50,70,71,35,77,38,82,62,49,67,69,20,22,41
50,0,20,109,73,39,12,120,100,71,59,107,66,60,79
70,20,0,89,53,59,32,100,80,51,39,87,86,66,59
71,109,89,0,36,148,107,41,19,50,68,38,91,49,30
35,73,53,36,0,112,71,47,27,32,50,34,55,13,6
77,39,59,148,112,0,41,159,139,110,98,146,63,99,118
38,12,32,107,71,41,0,118,98,69,57,105,54,58,77
82,120,100,41,47,159,118,0,22,49,61,13,102,60,41
62,100,80,19,27,139,98,22,0,31,49,19,82,40,21
49,71,51,50,32,110,69,49,31,0,18,36,65,45,30
67,59,39,68,50,98,57,61,49,18,0,48,83,63,48
69,107,87,38,34,146,105,13,19,36,48,0,89,47,28
20,66,86,91,55,63,54,102,82,65,83,89,0,42,61
22,60,66,49,13,99,58,60,40,45,63,47,42,0,19
41,79,59,30,6,118,77,41,21,30,48,28,61,19,0
