0,80,73,72,60,85,122,58,34,35,62,51,123,27,78
80,0,63,72,36,81,42,22,52,115,56,55,43,107,16
73,63,0,135,99,38,49,59,101,108,119,118,90,100,79
72,72,135,0,36,153,106,76,44,107,16,29,51,99,56
60,36,99,36,0,117,70,40,32,95,20,19,63,87,20
85,81,38,153,117,0,87,77,119,82,137,136,108,68,97
122,42,49,106,70,87,0,64,94,157,90,89,61,149,50
58,22,59,76,40,77,64,0,42,93,60,59,65,85,20
34,52,101,44,32,119,94,42,0,63,34,17,95,55,50
35,115,108,107,95,82,157,93,63,0,97,78,158,14,113
62,56,119,16,20,137,90,60,34,97,0,19,61,89,40
51,55,118,29,19,136,89,59,17,78,19,0,80,70,39
123,43,90,51,63,108,61,65,95,158,61,80,0,150,45
27,107,100,99,87,68,149,85,55,14,89,70,150,0,105
78,16,79,56,20,97,50,20,50,113,40,39,45,105,0
