0,24,112,60,45,95,99,65,27,51,22,119,48,27,45
24,0,120,52,53,103,107,73,7,75,26,127,40,35,53
112,120,0,172,67,17,29,47,127,61,94,11,80,85,67
60,52,172,0,105,155,159,125,55,111,78,179,92,87,105
45,53,67,105,0,50,82,20,60,88,27,74,13,38,8
95,103,17,155,50,0,44,30,110,50,77,26,63,68,50
99,107,29,159,82,44,0,70,114,48,81,20,93,72,90
65,73,47,125,20,30,70,0,80,76,47,54,33,38,20
27,7,127,55,60,110,114,80,0,78,33,134,47,42,60
51,75,61,111,88,50,48,76,78,0,73,68,99,50,96
22,26,94,78,27,77,81,47,33,73,0,101,26,23,27
119,127,11,179,74,26,20,54,134,68,101,0,87,92,74
48,40,80,92,13,63,93,33,47,99,26,87,0,49,13
27,35,85,87,38,68,72,38,42,50,23,92,49,0,46
45,53,67,105,8,50,90,20,60,96,27,74,13,46,0
