0,71,39,106,14,43,100,52,101,78,103,120,124,129,19
71,0,32,39,57,94,107,79,68,39,82,87,91,96,74
39,32,0,67,25,62,77,47,78,49,80,97,101,106,42
106,39,67,0,92,129,142,114,83,28,117,62,108,119,109
14,57,25,92,0,37,94,46,95,66,97,114,118,123,17
43,94,62,129,37,0,57,15,58,101,60,77,81,86,24
100,107,77,142,94,57,0,48,59,114,25,80,34,29,81
52,79,47,114,46,15,48,0,49,86,51,68,72,77,33
101,68,78,83,95,58,59,49,0,55,34,21,25,36,82
78,39,49,28,66,101,114,86,55,0,89,48,80,91,81
103,82,80,117,97,60,25,51,34,89,0,55,21,26,84
120,87,97,62,114,77,80,68,21,48,55,0,46,57,101
124,91,101,108,118,81,34,72,25,80,21,46,0,11,105
129,96,106,119,123,86,29,77,36,91,26,57,11,0,110
19,74,42,109,17,24,81,33,82,81,84,101,105,110,0
