0,105,111,54,42,91,131,100,128,84,140,54,114,80,94
105,0,42,91,95,126,26,81,43,29,97,97,9,91,51
111,42,0,57,69,84,36,39,17,27,55,57,45,49,17
54,91,57,0,12,37,85,46,74,62,86,6,94,26,40
42,95,69,12,0,49,89,58,86,66,98,12,98,38,52
91,126,84,37,49,0,120,45,83,97,49,37,129,35,75
131,26,36,85,89,120,0,75,37,47,91,91,17,85,45
100,81,39,46,58,45,75,0,38,52,40,46,84,20,30
128,43,17,74,86,83,37,38,0,44,54,74,46,48,34
84,29,27,62,66,97,47,52,44,0,68,68,32,62,22
140,97,55,86,98,49,91,40,54,68,0,86,100,60,46
54,97,57,6,12,37,91,46,74,68,86,0,100,26,46
114,9,45,94,98,129,17,84,46,32,100,100,0,94,54
80,91,49,26,38,35,85,20,48,62,60,26,94,0,40
94,51,17,40,52,75,45,30,34,22,46,46,54,40,0
