0,52,75,48,59,119,16,6,57,75,102,107,15,97,97
52,0,35,16,37,67,40,58,65,43,50,55,67,105,45
75,35,0,27,72,44,63,81,30,78,27,32,90,70,22
48,16,27,0,53,71,36,54,49,59,54,59,63,89,49
59,37,72,53,0,60,61,65,102,16,83,62,74,142,62
119,67,44,71,60,0,107,125,66,60,29,12,134,88,22
16,40,63,36,61,107,0,20,41,67,90,95,27,81,85
6,58,81,54,65,125,20,0,61,81,108,113,15,101,103
57,65,30,49,102,66,41,61,0,108,49,54,68,40,44
75,43,78,59,16,60,67,81,108,0,89,68,90,148,68
102,50,27,54,83,29,90,108,49,89,0,21,117,59,21
107,55,32,59,62,12,95,113,54,68,21,0,122,80,10
15,67,90,63,74,134,27,15,68,90,117,122,0,86,112
97,105,70,89,142,88,81,101,40,148,59,80,86,0,80
97,45,22,49,62,22,85,103,44,68,21,10,112,80,0
