0,169,110,91,9,104,67,145,61,154,84,44,87,94,90
169,0,59,78,160,83,102,24,108,49,85,125,94,107,79
110,59,0,19,101,78,43,35,49,44,44,66,89,102,42
91,78,19,0,82,83,24,54,30,63,39,47,94,107,37
9,160,101,82,0,95,58,136,52,145,75,35,78,87,81
104,83,78,83,95,0,61,81,105,50,122,78,17,24,120
67,102,43,24,58,61,0,78,44,87,61,23,72,85,59
145,24,35,54,136,81,78,0,84,47,61,101,92,105,55
61,108,49,30,52,105,44,84,0,93,23,27,116,129,29
154,49,44,63,145,50,87,47,93,0,88,110,67,68,86
84,85,44,39,75,122,61,61,23,88,0,44,133,146,6
44,125,66,47,35,78,23,101,27,110,44,0,89,102,46
87,94,89,94,78,17,72,92,116,67,133,89,0,13,131
94,107,102,107,87,24,85,105,129,68,146,102,13,0,144
90,79,42,37,81,120,59,55,29,86,6,46,131,144,0
