0,76,45,55,43,53,56,21,88,119,48,81,55,69,52
76,0,49,79,95,43,30,55,62,67,64,85,23,63,46
45,49,0,52,46,8,19,24,85,116,45,78,52,66,49
55,79,52,0,98,56,59,48,33,64,15,26,56,16,33
43,95,46,98,0,52,65,50,131,162,91,124,98,112,95
53,43,8,56,52,0,13,32,79,110,41,72,46,60,43
56,30,19,59,65,13,0,35,66,97,44,65,33,47,30
21,55,24,48,50,32,35,0,81,112,41,74,48,62,45
88,62,85,33,131,79,66,81,0,31,40,23,39,19,36
119,67,116,64,162,110,97,112,31,0,71,38,64,50,67
48,64,45,15,91,41,44,41,40,71,0,33,41,21,18
81,85,78,26,124,72,65,74,23,38,33,0,62,22,39
55,23,52,56,98,46,33,48,39,64,41,62,0,40,23
69,63,66,16,112,60,47,62,19,50,21,22,40,0,17
52,46,49,33,95,43,30,45,36,67,18,39,23,17,0
