0,16,58,143,122,36,39,30,30,74,90,81,83,78,35
16,0,74,159,138,50,27,34,40,88,106,95,99,94,49
58,74,0,85,64,56,47,88,34,94,46,101,27,62,55
143,159,85,0,37,115,132,173,119,117,53,74,68,65,122
122,138,64,37,0,94,111,152,98,96,42,97,39,58,101
36,50,56,115,94,0,75,58,66,38,62,45,83,50,7
39,27,47,132,111,75,0,59,13,113,79,120,72,81,74
30,34,88,173,152,58,59,0,54,56,120,99,113,108,51
30,40,34,119,98,66,13,54,0,104,66,111,59,72,65
74,88,94,117,96,38,113,56,104,0,64,43,121,52,39
90,106,46,53,42,62,79,120,66,64,0,55,73,16,69
81,95,101,74,97,45,120,99,111,43,55,0,128,39,48
83,99,27,68,39,83,72,113,59,121,73,128,0,89,82
78,94,62,65,58,50,81,108,72,52,16,39,89,0,57
35,49,55,122,101,7,74,51,65,39,69,48,82,57,0
