0,98,73,100,85,73,54,9,63,141,132,98,59,98,129
98,0,25,64,65,25,44,107,73,43,34,0,47,54,31
73,25,0,39,40,38,19,82,48,68,59,25,22,79,56
100,64,39,0,15,77,46,109,45,75,72,64,41,118,49
85,65,40,15,0,78,43,94,30,76,73,65,26,119,50
73,25,38,77,78,0,35,82,86,68,59,25,60,41,56
54,44,19,46,43,35,0,63,51,87,78,44,25,76,75
9,107,82,109,94,82,63,0,64,150,141,107,68,107,138
63,73,48,45,30,86,51,64,0,86,81,73,26,127,74
141,43,68,75,76,68,87,150,86,0,9,43,82,43,26
132,34,59,72,73,59,78,141,81,9,0,34,73,46,23
98,0,25,64,65,25,44,107,73,43,34,0,47,54,31
59,47,22,41,26,60,25,68,26,82,73,47,0,101,70
98,54,79,118,119,41,76,107,127,43,46,54,101,0,69
129,31,56,49,50,56,75,138,74,26,23,31,70,69,0
