0,71,25,152,89,103,54,72,123,106,113,82,150,44,124
71,0,46,107,112,58,17,67,78,61,74,37,105,27,95
25,46,0,133,70,84,35,53,104,87,94,63,131,19,105
152,107,133,0,63,49,98,80,29,46,39,70,24,116,44
89,112,70,63,0,58,95,45,50,77,38,107,85,85,35
103,58,84,49,58,0,49,31,20,19,20,49,47,67,41
54,17,35,98,95,49,0,50,69,52,59,28,96,18,78
72,67,53,80,45,31,50,0,51,34,41,62,78,40,52
123,78,104,29,50,20,69,51,0,27,12,57,35,87,33
106,61,87,46,77,19,52,34,27,0,39,30,44,70,60
113,74,94,39,38,20,59,41,12,39,0,69,47,77,21
82,37,63,70,107,49,28,62,57,30,69,0,68,46,90
150,105,131,24,85,47,96,78,35,44,47,68,0,114,68
44,27,19,116,85,67,18,40,87,70,77,46,114,0,88
124,95,105,44,35,41,78,52,33,60,21,90,68,88,0
