0,73,40,19,70,143,45,66,84,29,32,55,63,111,141
73,0,49,80,47,82,110,65,99,102,55,30,26,96,80
40,49,0,31,58,131,77,54,72,69,22,19,23,99,129
19,80,31,0,89,162,64,85,103,44,51,50,54,130,160
70,47,58,89,0,73,63,18,52,67,38,39,37,49,71
143,82,131,162,73,0,98,77,59,140,111,112,108,32,2
45,110,77,64,63,98,0,45,39,42,55,92,100,66,96
66,65,54,85,18,77,45,0,34,63,34,47,55,45,75
84,99,72,103,52,59,39,34,0,81,52,81,89,27,57
29,102,69,44,67,140,42,63,81,0,47,84,92,108,138
32,55,22,51,38,111,55,34,52,47,0,37,45,79,109
55,30,19,50,39,112,92,47,81,84,37,0,8,80,110
63,26,23,54,37,108,100,55,89,92,45,8,0,86,106
111,96,99,130,49,32,66,45,27,108,79,80,86,0,30
141,80,129,160,71,2,96,75,57,138,109,110,106,30,0
