0,116,66,102,65,64,53,15,19,85,75,71,41,35,55
116,0,88,46,51,52,63,101,113,107,97,93,75,81,61
66,88,0,46,113,72,119,81,85,19,9,21,53,51,65
102,46,46,0,71,38,77,87,99,61,51,67,61,67,47
65,51,113,71,0,41,12,50,62,132,122,118,60,62,48
64,52,72,38,41,0,47,49,61,91,81,77,23,29,9
53,63,119,77,12,47,0,38,50,138,128,124,66,68,54
15,101,81,87,50,49,38,0,12,100,90,86,28,30,40
19,113,85,99,62,61,50,12,0,104,94,90,38,34,52
85,107,19,61,132,91,138,100,104,0,10,20,72,70,84
75,97,9,51,122,81,128,90,94,10,0,18,62,60,74
71,93,21,67,118,77,124,86,90,20,18,0,58,56,70
41,75,53,61,60,23,66,28,38,72,62,58,0,6,14
35,81,51,67,62,29,68,30,34,70,60,56,6,0,20
55,61,65,47,48,9,54,40,52,84,74,70,14,20,0
