0,6,77,34,70,69,69,41,62,104,34,72,38,83,61
6,0,77,34,70,75,69,41,56,104,28,78,36,83,57
77,77,0,43,67,110,66,36,49,65,77,113,41,8,20
34,34,43,0,50,93,49,17,38,70,34,96,14,49,37
70,70,67,50,0,43,1,67,88,34,70,46,64,59,87
69,75,110,93,43,0,44,110,131,45,103,3,107,102,130
69,69,66,49,1,44,0,66,87,35,69,47,63,58,86
41,41,36,17,67,110,66,0,21,65,41,113,5,42,20
62,56,49,38,88,131,87,21,0,86,28,134,24,55,29
104,104,65,70,34,45,35,65,86,0,104,48,68,57,85
34,28,77,34,70,103,69,41,28,104,0,106,36,83,57
72,78,113,96,46,3,47,113,134,48,106,0,110,105,133
38,36,41,14,64,107,63,5,24,68,36,110,0,47,23
83,83,8,49,59,102,58,42,55,57,83,105,47,0,28
61,57,20,37,87,130,86,20,29,85,57,133,23,28,0
