0,53,43,45,63,36,86,62,4,89,51,98,43,62,60
53,0,76,78,116,79,53,95,57,36,84,45,76,115,93
43,76,0,2,100,63,129,25,43,66,32,61,4,99,55
45,78,2,0,100,63,131,25,45,68,32,61,4,99,55
63,116,100,100,0,57,65,83,59,152,72,161,104,7,81
36,79,63,63,57,0,122,38,36,115,31,124,67,50,24
86,53,129,131,65,122,0,148,86,87,137,96,129,72,146
62,95,25,25,83,38,148,0,62,85,11,86,29,76,30
4,57,43,45,59,36,86,62,0,93,51,102,45,58,60
89,36,66,68,152,115,87,85,93,0,84,25,66,151,107
51,84,32,32,72,31,137,11,51,84,0,93,36,67,23
98,45,61,61,161,124,96,86,102,25,93,0,57,160,116
43,76,4,4,104,67,129,29,45,66,36,57,0,103,59
62,115,99,99,7,50,72,76,58,151,67,160,103,0,74
60,93,55,55,81,24,146,30,60,107,23,116,59,74,0
