0,56,70,78,72,69,102,83,128,51,46,24,60,92,69
56,0,96,48,26,91,56,89,82,105,70,40,116,136,13
70,96,0,48,72,5,52,13,58,19,26,56,56,40,109
78,48,48,0,24,43,24,41,50,57,32,54,68,88,61
72,26,72,24,0,67,30,65,56,81,46,48,92,112,37
69,91,5,43,67,0,47,14,59,18,23,51,55,45,104
102,56,52,24,30,47,0,45,36,61,56,78,88,92,57
83,89,13,41,65,14,45,0,45,32,37,59,69,47,102
128,82,58,50,56,59,36,45,0,77,82,104,114,56,93
51,105,19,57,81,18,61,32,77,0,35,65,37,41,118
46,70,26,32,46,23,56,37,82,35,0,30,46,66,83
24,40,56,54,48,51,78,59,104,65,30,0,76,96,53
60,116,56,68,92,55,88,69,114,37,46,76,0,78,129
92,136,40,88,112,45,92,47,56,41,66,96,78,0,149
69,13,109,61,37,104,57,102,93,118,83,53,129,149,0
