0,57,55,68,88,11,9,33,46,88,76,15,12,51,55
57,0,86,125,57,52,66,46,103,89,133,72,69,32,112
55,86,0,95,143,66,62,88,71,143,101,54,43,106,48
68,125,95,0,104,73,59,79,24,48,8,53,56,93,47
88,57,143,104,0,77,81,55,82,68,112,89,100,37,95
11,52,66,73,77,0,14,22,51,77,81,20,23,40,60
9,66,62,59,81,14,0,26,37,81,67,8,19,44,46
33,46,88,79,55,22,26,0,57,55,87,34,45,18,66
46,103,71,24,82,51,37,57,0,72,30,31,34,71,23
88,89,143,48,68,77,81,55,72,0,44,89,100,57,95
76,133,101,8,112,81,67,87,30,44,0,61,64,101,53
15,72,54,53,89,20,8,34,31,89,61,0,11,52,40
12,69,43,56,100,23,19,45,34,100,64,11,0,63,43
51,32,106,93,37,40,44,18,71,57,101,52,63,0,80
55,112,48,47,95,60,46,66,23,95,53,40,43,80,0
