0,111,88,124,53,93,57,73,46,96,97,89,35,39,39
111,0,23,59,84,18,100,70,65,15,68,22,126,72,72
88,23,0,70,61,5,111,81,42,14,45,7,103,49,71
124,59,70,0,97,73,67,51,78,56,91,63,139,85,85
53,84,61,97,0,66,88,58,19,69,44,62,42,18,48
93,18,5,73,66,0,114,84,47,17,50,10,108,54,74
57,100,111,67,88,114,0,30,71,97,132,104,72,70,40
73,70,81,51,58,84,30,0,41,67,102,74,88,40,34
46,65,42,78,19,47,71,41,0,50,61,43,61,7,31
96,15,14,56,69,17,97,67,50,0,53,7,111,57,57
97,68,45,91,44,50,132,102,61,53,0,46,62,62,92
89,22,7,63,62,10,104,74,43,7,46,0,104,50,64
35,126,103,139,42,108,72,88,61,111,62,104,0,54,54
39,72,49,85,18,54,70,40,7,57,62,50,54,0,30
39,72,71,85,48,74,40,34,31,57,92,64,54,30,0
