0,107,58,93,29,48,85,106,68,70,75,97,75,96,1
107,0,73,48,96,59,98,31,39,87,134,142,82,121,106
58,73,0,35,75,14,27,48,34,14,61,69,17,48,59
93,48,35,0,110,49,50,17,51,39,86,94,34,73,94
29,96,75,110,0,61,102,123,59,87,92,114,92,113,28
48,59,14,49,61,0,41,62,20,28,75,83,31,62,47
85,98,27,50,102,41,0,67,59,15,36,44,16,23,86
106,31,48,17,123,62,67,0,64,56,103,111,51,90,107
68,39,34,51,59,20,59,64,0,48,95,103,43,82,67
70,87,14,39,87,28,15,56,48,0,47,55,5,34,71
75,134,61,86,92,75,36,103,95,47,0,22,52,21,76
97,142,69,94,114,83,44,111,103,55,22,0,60,21,98
75,82,17,34,92,31,16,51,43,5,52,60,0,39,76
96,121,48,73,113,62,23,90,82,34,21,21,39,0,97
1,106,59,94,28,47,86,107,67,71,76,98,76,97,0
