0,49,63,136,101,89,46,40,73,63,64,39,82,128,86
49,0,28,87,52,70,67,9,24,72,75,52,33,79,49
63,28,0,73,50,42,39,27,32,44,47,24,61,65,77
136,87,73,0,79,47,90,96,63,73,72,97,90,36,106
101,52,50,79,0,92,89,61,28,94,97,74,19,43,27
89,70,42,47,92,0,43,69,74,26,25,50,103,49,119
46,67,39,90,89,43,0,66,71,17,18,15,100,82,116
40,9,27,96,61,69,66,0,33,71,74,51,42,88,50
73,24,32,63,28,74,71,33,0,76,79,56,29,55,45
63,72,44,73,94,26,17,71,76,0,3,24,105,65,121
64,75,47,72,97,25,18,74,79,3,0,25,108,64,124
39,52,24,97,74,50,15,51,56,24,25,0,85,89,101
82,33,61,90,19,103,100,42,29,105,108,85,0,54,16
128,79,65,36,43,49,82,88,55,65,64,89,54,0,70
86,49,77,106,27,119,116,50,45,121,124,101,16,70,0
