0,67,128,89,24,120,105,68,72,35,51,77,42,74,154
67,0,135,92,65,123,170,103,137,100,24,106,107,123,87
128,135,0,43,104,12,57,60,76,109,111,51,112,54,58
89,92,43,0,65,31,78,21,45,70,68,14,73,31,65
24,65,104,65,0,96,105,44,72,35,41,53,42,58,130
120,123,12,31,96,0,49,52,68,101,99,43,104,46,46
105,170,57,78,105,49,0,67,33,70,146,64,63,47,93
68,103,60,21,44,52,67,0,34,49,79,9,52,20,86
72,137,76,45,72,68,33,34,0,37,113,31,36,22,102
35,100,109,70,35,101,70,49,37,0,76,58,7,55,135
51,24,111,68,41,99,146,79,113,76,0,82,83,99,103
77,106,51,14,53,43,64,9,31,58,82,0,61,17,77
42,107,112,73,42,104,63,52,36,7,83,61,0,58,138
74,123,54,31,58,46,47,20,22,55,99,17,58,0,80
154,87,58,65,130,46,93,86,102,135,103,77,138,80,0
