0,28,92,76,157,92,92,71,54,32,66,25,100,133,46
28,0,100,84,129,80,64,43,26,48,38,7,84,105,54
92,100,0,52,73,20,134,121,116,106,120,93,16,87,72
76,84,52,0,123,58,118,105,100,54,104,77,66,99,30
157,129,73,123,0,65,65,86,103,177,91,132,57,24,143
92,80,20,58,65,0,114,101,96,112,100,73,8,67,78
92,64,134,118,65,114,0,21,38,112,26,67,118,47,88
71,43,121,105,86,101,21,0,17,91,5,46,105,62,75
54,26,116,100,103,96,38,17,0,74,12,29,100,79,70
32,48,106,54,177,112,112,91,74,0,86,45,120,153,34
66,38,120,104,91,100,26,5,12,86,0,41,104,67,74
25,7,93,77,132,73,67,46,29,45,41,0,77,108,47
100,84,16,66,57,8,118,105,100,120,104,77,0,71,86
133,105,87,99,24,67,47,62,79,153,67,108,71,0,119
46,54,72,30,143,78,88,75,70,34,74,47,86,119,0
