0,106,106,21,113,97,50,56,64,18,80,54,123,73,67
106,0,102,85,11,71,114,84,42,88,42,118,75,85,39
106,102,0,85,91,31,64,50,98,88,60,52,27,33,63
21,85,85,0,92,76,65,35,45,33,59,69,102,52,46
113,11,91,92,0,60,103,73,49,95,33,107,64,74,46
97,71,31,76,60,0,55,41,67,79,29,47,26,24,32
50,114,64,65,103,55,0,30,110,32,72,12,81,31,75
56,84,50,35,73,41,30,0,80,38,42,34,67,17,45
64,42,98,45,49,67,110,80,0,78,38,114,71,81,35
18,88,88,33,95,79,32,38,78,0,62,36,105,55,49
80,42,60,59,33,29,72,42,38,62,0,76,43,43,13
54,118,52,69,107,47,12,34,114,36,76,0,69,33,79
123,75,27,102,64,26,81,67,71,105,43,69,0,50,56
73,85,33,52,74,24,31,17,81,55,43,33,50,0,46
67,39,63,46,46,32,75,45,35,49,13,79,56,46,0
