0,94,47,70,94,143,119,65,142,97,83,123,74,43,58
94,0,63,24,42,49,25,69,48,63,45,55,26,69,66
47,63,0,57,85,112,88,112,111,106,88,98,69,90,105
70,24,57,0,28,73,49,55,72,49,31,53,12,45,48
94,42,85,28,0,49,35,63,48,21,11,29,20,69,66
143,49,112,73,49,0,24,112,1,54,60,46,69,118,115
119,25,88,49,35,24,0,88,23,56,38,48,45,94,91
65,69,112,55,63,112,88,0,111,66,52,92,43,22,7
142,48,111,72,48,1,23,111,0,55,59,47,68,117,114
97,63,106,49,21,54,56,66,55,0,18,26,37,72,69
83,45,88,31,11,60,38,52,59,18,0,40,19,58,55
123,55,98,53,29,46,48,92,47,26,40,0,49,98,95
74,26,69,12,20,69,45,43,68,37,19,49,0,49,46
43,69,90,45,69,118,94,22,117,72,58,98,49,0,15
58,66,105,48,66,115,91,7,114,69,55,95,46,15,0
