0,61,49,7,52,38,65,118,39,25,56,66,116,57,108
61,0,54,68,107,61,46,57,22,36,65,77,97,108,89
49,54,0,56,95,73,100,83,32,26,91,101,151,96,143
7,68,56,0,55,41,68,125,46,32,59,69,119,60,111
52,107,95,55,0,46,105,164,85,71,42,30,74,5,56
38,61,73,41,46,0,59,118,41,47,18,28,78,47,70
65,46,100,68,105,59,0,59,68,74,63,75,51,106,55
118,57,83,125,164,118,59,0,79,93,122,134,90,165,114
39,22,32,46,85,41,68,79,0,14,59,69,119,86,111
25,36,26,32,71,47,74,93,14,0,65,75,125,72,117
56,65,91,59,42,18,63,122,59,65,0,12,60,43,52
66,77,101,69,30,28,75,134,69,75,12,0,50,31,42
116,97,151,119,74,78,51,90,119,125,60,50,0,75,24
57,108,96,60,5,47,106,165,86,72,43,31,75,0,51
108,89,143,111,56,70,55,114,111,117,52,42,24,51,0
