0,73,19,58,74,31,38,72,47,71,78,43,64,69,14
73,0,62,131,33,80,35,145,74,70,151,64,137,98,85
19,62,0,77,55,46,51,91,28,86,97,58,83,84,31
58,131,77,0,132,51,96,28,105,61,20,67,12,45,46
74,33,55,132,0,81,36,146,41,71,152,65,138,99,86
31,80,46,51,81,0,45,65,58,40,71,16,57,38,45
38,35,51,96,36,45,0,110,63,35,116,29,102,63,50
72,145,91,28,146,65,110,0,119,75,18,81,16,47,66
47,74,28,105,41,58,63,119,0,98,125,70,111,96,59
71,70,86,61,71,40,35,75,98,0,81,28,67,28,85
78,151,97,20,152,71,116,18,125,81,0,87,14,53,66
43,64,58,67,65,16,29,81,70,28,87,0,73,34,57
64,137,83,12,138,57,102,16,111,67,14,73,0,39,52
69,98,84,45,99,38,63,47,96,28,53,34,39,0,83
14,85,31,46,86,45,50,66,59,85,66,57,52,83,0
