0,123,77,77,74,23,31,136,66,167,83,114,91,144,7
123,0,64,82,73,104,92,25,61,44,48,37,66,21,130
77,64,0,146,27,92,82,89,15,90,112,101,14,67,84
77,82,146,0,151,58,64,59,143,90,34,45,148,85,84
74,73,27,151,0,97,87,94,12,117,117,106,41,94,73
23,104,92,58,97,0,12,117,89,148,64,95,94,125,26
31,92,82,64,87,12,0,105,79,136,52,83,84,113,38
136,25,89,59,94,117,105,0,86,31,53,22,91,28,143
66,61,15,143,12,89,79,86,0,105,109,98,29,82,69
167,44,90,90,117,148,136,31,105,0,84,53,76,23,174
83,48,112,34,117,64,52,53,109,84,0,31,114,61,90
114,37,101,45,106,95,83,22,98,53,31,0,103,40,121
91,66,14,148,41,94,84,91,29,76,114,103,0,63,98
144,21,67,85,94,125,113,28,82,23,61,40,63,0,151
7,130,84,84,73,26,38,143,69,174,90,121,98,151,0
