0,69,51,48,92,17,22,48,101,57,34,31,104,91,82
69,0,18,117,23,86,63,117,80,78,101,40,83,22,29
51,18,0,99,41,68,45,99,66,92,83,54,69,40,43
48,117,99,0,140,35,54,12,65,93,70,79,68,139,130
92,23,41,140,0,109,86,140,81,81,124,61,80,11,32
17,86,68,35,109,0,23,31,100,58,35,48,103,108,99
22,63,45,54,86,23,0,54,79,79,56,41,82,85,76
48,117,99,12,140,31,54,0,77,81,58,79,80,139,130
101,80,66,65,81,100,79,77,0,158,135,120,9,88,109
57,78,92,93,81,58,79,81,158,0,47,38,161,76,67
34,101,83,70,124,35,56,58,135,47,0,63,138,123,114
31,40,54,79,61,48,41,79,120,38,63,0,123,60,51
104,83,69,68,80,103,82,80,9,161,138,123,0,91,112
91,22,40,139,11,108,85,139,88,76,123,60,91,0,21
82,29,43,130,32,99,76,130,109,67,114,51,112,21,0
