0,60,66,92,89,123,61,129,57,54,109,85,71,89,11
60,0,22,80,29,111,95,117,21,42,65,77,61,77,55
66,22,0,102,27,133,101,139,43,64,87,95,81,99,61
92,80,102,0,75,59,123,37,59,52,21,105,89,69,83
89,29,27,75,0,106,124,112,32,53,60,106,90,72,84
123,111,133,59,106,0,64,28,90,69,80,46,52,34,112
61,95,101,123,124,64,0,92,92,71,144,24,34,54,50
129,117,139,37,112,28,92,0,96,75,52,74,58,40,118
57,21,43,59,32,90,92,96,0,21,52,74,58,56,52
54,42,64,52,53,69,71,75,21,0,73,53,37,35,43
109,65,87,21,60,80,144,52,52,73,0,126,110,90,104
85,77,95,105,106,46,24,74,74,53,126,0,16,36,74
71,61,81,89,90,52,34,58,58,37,110,16,0,20,60
89,77,99,69,72,34,54,40,56,35,90,36,20,0,78
11,55,61,83,84,112,50,118,52,43,104,74,60,78,0
