0,19,21,109,118,78,78,50,110,20,38,111,24,20,82
19,0,4,112,121,97,81,69,113,39,57,114,43,23,85
21,4,0,108,117,99,77,71,109,41,59,110,45,19,81
109,112,108,0,9,63,67,93,25,127,77,14,109,89,37
118,121,117,9,0,58,74,102,32,136,86,21,118,98,36
78,97,99,63,58,0,130,44,88,78,40,77,60,82,26
78,81,77,67,74,130,0,102,42,96,90,53,78,58,104
50,69,71,93,102,44,102,0,94,34,16,95,26,54,66
110,113,109,25,32,88,42,94,0,128,78,11,110,90,62
20,39,41,127,136,78,96,34,128,0,50,129,18,38,100
38,57,59,77,86,40,90,16,78,50,0,79,32,42,50
111,114,110,14,21,77,53,95,11,129,79,0,111,91,51
24,43,45,109,118,60,78,26,110,18,32,111,0,28,82
20,23,19,89,98,82,58,54,90,38,42,91,28,0,62
82,85,81,37,36,26,104,66,62,100,50,51,82,62,0
