0,87,56,61,23,40,92,50,74,108,71,72,41,64,64
87,0,41,62,98,53,13,41,45,21,70,33,128,63,27
56,41,0,23,67,80,54,6,86,52,111,16,97,104,68
61,62,23,0,44,101,75,21,107,75,132,39,74,125,89
23,98,67,44,0,63,103,61,85,119,94,83,34,87,75
40,53,80,101,63,0,58,80,40,74,31,72,75,24,30
92,13,54,75,103,58,0,54,32,16,63,46,133,68,28
50,41,6,21,61,80,54,0,86,58,111,22,91,104,68
74,45,86,107,85,40,32,86,0,46,45,78,115,50,18
108,21,52,75,119,74,16,58,46,0,79,36,149,84,44
71,70,111,132,94,31,63,111,45,79,0,103,70,7,43
72,33,16,39,83,72,46,22,78,36,103,0,113,96,60
41,128,97,74,34,75,133,91,115,149,70,113,0,65,105
64,63,104,125,87,24,68,104,50,84,7,96,65,0,40
64,27,68,89,75,30,28,68,18,44,43,60,105,40,0
