0,125,65,46,71,92,46,108,74,97,17,73,94,123,98
125,0,70,79,56,41,79,43,51,92,116,62,91,2,95
65,70,0,27,118,37,111,53,65,42,48,18,29,68,43
46,79,27,0,91,46,84,62,38,57,37,27,56,77,60
71,56,118,91,0,97,25,99,53,148,70,118,147,58,151
92,41,37,46,97,0,90,16,44,51,83,21,50,39,54
46,79,111,84,25,90,0,92,46,141,63,111,140,77,144
108,43,53,62,99,16,92,0,46,49,99,35,48,41,52
74,51,65,38,53,44,46,46,0,95,65,65,94,49,98
97,92,42,57,148,51,141,49,95,0,88,30,29,90,3
17,116,48,37,70,83,63,99,65,88,0,64,77,114,89
73,62,18,27,118,21,111,35,65,30,64,0,29,60,33
94,91,29,56,147,50,140,48,94,29,77,29,0,89,30
123,2,68,77,58,39,77,41,49,90,114,60,89,0,93
98,95,43,60,151,54,144,52,98,3,89,33,30,93,0
