0,69,92,75,98,31,26,53,52,69,57,52,10,44,19
69,0,55,10,29,96,57,16,67,34,12,75,59,113,86
92,55,0,45,56,119,80,45,40,89,47,54,82,136,109
75,10,45,0,23,102,63,22,57,44,18,65,65,119,92
98,29,56,23,0,125,86,45,68,33,41,76,88,142,115
31,96,119,102,125,0,57,80,79,96,84,65,37,17,50
26,57,80,63,86,57,0,41,70,57,45,78,36,56,29
53,16,45,22,45,80,41,0,57,44,4,65,43,97,70
52,67,40,57,68,79,70,57,0,101,59,14,42,96,69
69,34,89,44,33,96,57,44,101,0,42,109,67,113,86
57,12,47,18,41,84,45,4,59,42,0,67,47,101,74
52,75,54,65,76,65,78,65,14,109,67,0,42,82,71
10,59,82,65,88,37,36,43,42,67,47,42,0,54,29
44,113,136,119,142,17,56,97,96,113,101,82,54,0,45
19,86,109,92,115,50,29,70,69,86,74,71,29,45,0
