0,119,100,85,149,40,3,100,82,120,123,53,91,39,106
119,0,57,136,82,97,120,93,37,91,44,74,110,80,13
100,57,0,79,49,78,101,36,50,34,23,55,53,61,44
85,136,79,0,64,111,86,43,129,45,92,124,26,106,123
149,82,49,64,0,127,150,49,75,29,38,104,58,110,69
40,97,78,111,127,0,37,78,60,98,101,23,85,17,84
3,120,101,86,150,37,0,101,83,121,124,50,92,40,107
100,93,36,43,49,78,101,0,86,20,49,81,17,63,80
82,37,50,129,75,60,83,86,0,84,41,37,103,43,24
120,91,34,45,29,98,121,20,84,0,47,79,29,81,78
123,44,23,92,38,101,124,49,41,47,0,78,66,84,31
53,74,55,124,104,23,50,81,37,79,78,0,98,18,61
91,110,53,26,58,85,92,17,103,29,66,98,0,80,97
39,80,61,106,110,17,40,63,43,81,84,18,80,0,67
106,13,44,123,69,84,107,80,24,78,31,61,97,67,0
