0,71,46,102,134,33,100,21,79,53,4,38,40,71,80
71,0,77,103,73,72,59,70,42,44,75,77,99,142,151
46,77,0,56,88,57,54,55,35,59,50,8,22,65,74
102,103,56,0,44,113,44,111,61,85,106,64,62,67,68
134,73,88,44,0,145,34,143,55,117,138,96,94,99,100
33,72,57,113,145,0,111,12,90,28,37,49,61,104,113
100,59,54,44,34,111,0,109,21,83,104,62,60,83,92
21,70,55,111,143,12,109,0,88,32,25,47,49,92,101
79,42,35,61,55,90,21,88,0,62,83,41,57,100,109
53,44,59,85,117,28,83,32,62,0,57,59,81,124,133
4,75,50,106,138,37,104,25,83,57,0,42,44,67,76
38,77,8,64,96,49,62,47,41,59,42,0,22,65,74
40,99,22,62,94,61,60,49,57,81,44,22,0,43,52
71,142,65,67,99,104,83,92,100,124,67,65,43,0,9
80,151,74,68,100,113,92,101,109,133,76,74,52,9,0
