0,33,34,93,26,45,60,99,100,83,83,35,33,19,72
33,0,49,60,35,68,83,66,123,106,50,58,56,16,95
34,49,0,109,46,79,94,115,134,117,99,69,67,35,106
93,60,109,0,67,80,109,6,83,92,22,74,110,74,109
26,35,46,67,0,33,48,73,88,71,57,23,43,19,60
45,68,79,80,33,0,29,86,55,38,70,10,30,52,29
60,83,94,109,48,29,0,115,40,23,99,35,27,67,12
99,66,115,6,73,86,115,0,87,98,22,80,116,80,115
100,123,134,83,88,55,40,87,0,17,105,65,67,107,28
83,106,117,92,71,38,23,98,17,0,88,48,50,90,17
83,50,99,22,57,70,99,22,105,88,0,64,100,64,99
35,58,69,74,23,10,35,80,65,48,64,0,36,42,37
33,56,67,110,43,30,27,116,67,50,100,36,0,40,39
19,16,35,74,19,52,67,80,107,90,64,42,40,0,79
72,95,106,109,60,29,12,115,28,17,99,37,39,79,0
