0,70,133,67,23,159,33,71,55,94,39,119,27,150,63
70,0,71,101,55,97,103,65,35,102,57,57,79,88,73
133,71,0,66,126,26,112,62,78,63,94,14,106,31,70
67,101,66,0,60,92,46,36,66,27,44,66,40,83,28
23,55,126,60,0,152,56,64,48,87,32,112,32,143,56
159,97,26,92,152,0,138,88,104,65,120,40,132,9,96
33,103,112,46,56,138,0,50,68,73,46,98,24,129,42
71,65,62,36,64,88,50,0,30,37,32,48,44,79,8
55,35,78,66,48,104,68,30,0,67,22,64,44,95,38
94,102,63,27,87,65,73,37,67,0,55,67,67,56,31
39,57,94,44,32,120,46,32,22,55,0,80,22,111,24
119,57,14,66,112,40,98,48,64,67,80,0,92,35,56
27,79,106,40,32,132,24,44,44,67,22,92,0,123,36
150,88,31,83,143,9,129,79,95,56,111,35,123,0,87
63,73,70,28,56,96,42,8,38,31,24,56,36,87,0
